element_id,player_name,round,is_home,opponent_difficulty,prev_minutes_avg,prev_points_avg,prev_xg_avg,prev_xa_avg,prev_ict_avg,prev_goals_sum,prev_assists_sum,prev_starts_rate,season_points_before,total_points
155,Slater,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,Slater,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,Tasker,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,Mitoma,4,0,4,87.33333333333333,3.0,0.09999999999999999,0.05666666666666667,4.8,0.0,1.0,1.0,9.0,7
157,Mitoma,5,1,3,88.0,4.0,0.16749999999999998,0.05,5.45,1.0,1.0,1.0,16.0,2
157,Mitoma,6,0,3,88.4,3.6,0.152,0.054000000000000006,5.220000000000001,1.0,1.0,1.0,18.0,2
157,Mitoma,7,0,2,85.2,3.6,0.13799999999999998,0.05,5.26,1.0,1.0,1.0,20.0,0
157,Mitoma,8,1,3,67.2,3.2,0.10800000000000001,0.032,3.9599999999999995,1.0,1.0,0.8,20.0,0
157,Mitoma,9,0,3,49.2,2.2,0.092,0.024,2.5000000000000004,1.0,0.0,0.6,20.0,0
157,Mitoma,10,1,2,31.2,0.8,0.018,0.018000000000000006,1.02,0.0,0.0,0.4,20.0,0
157,Mitoma,11,0,3,13.2,0.4,0.0,0.004000000000000003,0.16,0.0,0.0,0.2,20.0,0
157,Mitoma,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
157,Mitoma,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
157,Mitoma,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
157,Mitoma,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
158,Georginio,4,0,4,32.333333333333336,2.3333333333333335,0.04666666666666667,0.02,1.8,0.0,1.0,0.3333333333333333,7.0,1
158,Georginio,5,1,3,40.75,2.0,0.035,0.017499999999999998,1.975,0.0,1.0,0.5,8.0,5
158,Georginio,6,0,3,47.4,2.6,0.028000000000000004,0.018,2.7800000000000002,0.0,2.0,0.6,13.0,2
158,Georginio,7,0,2,50.6,1.8,0.014000000000000002,0.088,2.9799999999999995,0.0,1.0,0.6,15.0,1
158,Georginio,8,1,3,59.6,2.0,0.054000000000000006,0.09,3.56,0.0,1.0,0.6,16.0,7
158,Georginio,9,0,3,67.8,3.2,0.05,0.13399999999999998,4.279999999999999,0.0,2.0,0.8,23.0,2
158,Georginio,10,1,2,70.2,3.4,0.05,0.146,4.220000000000001,0.0,2.0,0.8,25.0,3
158,Georginio,11,0,3,73.4,3.0,0.05600000000000001,0.236,3.2800000000000002,0.0,1.0,0.8,28.0,2
158,Georginio,12,1,3,71.4,3.0,0.05600000000000001,0.174,2.88,0.0,1.0,0.8,30.0,2
158,Georginio,13,0,3,80.0,3.2,0.028000000000000004,0.176,3.3200000000000003,0.0,1.0,1.0,32.0,4
158,Georginio,14,1,3,77.0,2.6,0.1,0.13399999999999998,2.46,0.0,1.0,0.8,36.0,0
158,Georginio,15,1,2,61.4,2.2,0.1,0.11999999999999997,2.0200000000000005,0.0,1.0,0.6,36.0,8
159,March,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,March,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,Minteh,4,0,4,82.66666666666667,3.0,0.12333333333333334,0.20000000000000004,5.233333333333333,0.0,0.0,1.0,9.0,6
160,Minteh,5,1,3,84.5,3.75,0.1275,0.1875,6.0,0.0,1.0,1.0,15.0,9
160,Minteh,6,0,3,82.6,4.8,0.25,0.15,6.62,1.0,1.0,1.0,24.0,5
160,Minteh,7,0,2,87.0,5.2,0.304,0.194,7.74,1.0,2.0,1.0,29.0,2
160,Minteh,8,1,3,87.0,5.2,0.29,0.13199999999999998,7.859999999999999,1.0,2.0,1.0,31.0,2
160,Minteh,9,0,3,86.8,4.8,0.272,0.18,7.880000000000001,1.0,2.0,1.0,33.0,5
160,Minteh,10,1,2,86.8,4.6,0.25,0.154,6.76,1.0,2.0,1.0,38.0,9
160,Minteh,11,0,3,89.2,4.6,0.152,0.17600000000000002,6.279999999999999,0.0,4.0,1.0,47.0,3
160,Minteh,12,1,3,89.2,4.2,0.10400000000000001,0.14600000000000002,5.74,0.0,3.0,1.0,50.0,11
160,Minteh,13,0,3,88.8,6.0,0.13799999999999998,0.128,6.279999999999999,0.0,5.0,1.0,61.0,3
160,Minteh,14,1,3,87.6,6.2,0.118,0.098,6.4,0.0,5.0,1.0,64.0,2
160,Minteh,15,1,2,87.6,5.6,0.13799999999999998,0.12999999999999998,7.56,0.0,4.0,1.0,66.0,3
161,Enciso,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,Enciso,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,Gruda,4,0,4,13.666666666666666,3.3333333333333335,0.3833333333333333,0.0,3.1666666666666665,1.0,0.0,0.0,10.0,1
162,Gruda,5,1,3,16.0,2.75,0.2875,0.0025,2.4,1.0,0.0,0.0,11.0,2
162,Gruda,6,0,3,25.2,2.6,0.248,0.004,2.2600000000000002,1.0,0.0,0.2,13.0,4
162,Gruda,7,0,2,28.4,3.2,0.186,0.07,2.9,1.0,1.0,0.2,17.0,2
162,Gruda,8,1,3,41.2,3.4,0.24000000000000005,0.08,4.279999999999999,1.0,1.0,0.4,19.0,0
162,Gruda,9,0,3,35.4,1.8,0.084,0.08,2.58,0.0,1.0,0.4,19.0,0
162,Gruda,10,1,2,30.8,1.6,0.084,0.078,2.56,0.0,1.0,0.4,19.0,0
162,Gruda,11,0,3,18.4,1.2,0.06600000000000002,0.076,2.2199999999999998,0.0,1.0,0.2,19.0,0
162,Gruda,12,1,3,13.8,0.4,0.06600000000000002,0.01,1.48,0.0,0.0,0.2,19.0,0
162,Gruda,13,0,3,0.2,0.0,0.0,0.0,0.06,0.0,0.0,0.0,19.0,1
162,Gruda,14,1,3,1.4,0.2,0.0,0.0,0.06,0.0,0.0,0.0,20.0,2
162,Gruda,15,1,2,16.6,0.6,0.016,0.026000000000000002,0.36,0.0,0.0,0.2,22.0,1
163,Hinshelwood,4,0,4,35.0,1.0,0.0,0.0033333333333333335,0.39999999999999997,0.0,0.0,0.3333333333333333,3.0,1
163,Hinshelwood,5,1,3,26.75,1.0,0.0,0.0025,0.3,0.0,0.0,0.25,4.0,0
163,Hinshelwood,6,0,3,21.4,0.8,0.0,0.002,0.24,0.0,0.0,0.2,4.0,0
163,Hinshelwood,7,0,2,21.4,0.8,0.0,0.002,0.24,0.0,0.0,0.2,4.0,0
163,Hinshelwood,8,1,3,12.4,0.6,0.0,0.0,0.12,0.0,0.0,0.2,4.0,0
163,Hinshelwood,9,0,3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
163,Hinshelwood,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
163,Hinshelwood,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
163,Hinshelwood,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7
163,Hinshelwood,13,0,3,4.0,1.4,0.01,0.0,1.1400000000000001,1.0,0.0,0.0,11.0,1
163,Hinshelwood,14,1,3,10.8,1.6,0.01,0.0,1.3,1.0,0.0,0.0,12.0,8
163,Hinshelwood,15,1,2,24.0,3.2,0.076,0.012,2.5,1.0,2.0,0.2,20.0,1
164,O'Riley,4,0,4,59.0,4.0,0.4033333333333333,0.05666666666666667,6.333333333333333,1.0,0.0,0.6666666666666666,12.0,0
164,O'Riley,5,1,3,44.25,3.0,0.3025,0.0425,4.75,1.0,0.0,0.5,12.0,0
164,O'Riley,6,0,3,35.4,2.4,0.242,0.034,3.8,1.0,0.0,0.4,12.0,0
164,O'Riley,7,0,2,18.0,0.4,0.08399999999999999,0.006,1.5,0.0,0.0,0.2,12.0,0
164,O'Riley,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
164,O'Riley,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0
165,Sima,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Sima,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166,Ayari,4,0,4,61.666666666666664,2.0,0.049999999999999996,0.049999999999999996,2.566666666666667,0.0,0.0,0.6666666666666666,6.0,2
166,Ayari,5,1,3,68.0,2.0,0.0375,0.055,2.375,0.0,0.0,0.75,8.0,8
166,Ayari,6,0,3,72.4,3.2,0.078,0.048,3.28,1.0,0.0,0.8,16.0,2
166,Ayari,7,0,2,72.4,3.0,0.088,0.05600000000000001,3.7800000000000002,1.0,0.0,0.8,18.0,2
166,Ayari,8,1,3,77.2,3.0,0.062,0.06,3.9,1.0,0.0,0.8,20.0,2
166,Ayari,9,0,3,89.4,3.2,0.07799999999999999,0.062,4.44,1.0,0.0,1.0,22.0,1
166,Ayari,10,1,2,83.8,3.0,0.094,0.05,4.32,1.0,0.0,0.8,23.0,3
166,Ayari,11,0,3,83.8,2.0,0.11400000000000002,0.05,3.94,0.0,0.0,0.8,26.0,3
166,Ayari,12,1,3,83.8,2.2,0.10999999999999999,0.02,3.4200000000000004,0.0,0.0,0.8,29.0,4
166,Ayari,13,0,3,83.8,2.6,0.10600000000000001,0.028000000000000004,3.3600000000000003,0.0,0.0,0.8,33.0,3
166,Ayari,14,1,3,83.8,2.8,0.10800000000000001,0.026000000000000002,2.3400000000000003,0.0,0.0,0.8,36.0,0
166,Ayari,15,1,2,72.0,2.6,0.092,0.024,2.1000000000000005,0.0,0.0,0.8,36.0,0
167,Baleba,4,0,4,57.333333333333336,1.6666666666666667,0.006666666666666667,0.0033333333333333335,1.0,0.0,0.0,0.3333333333333333,5.0,0
167,Baleba,5,1,3,49.0,1.25,0.01,0.0025,0.825,0.0,0.0,0.25,5.0,1
167,Baleba,6,0,3,48.2,1.2,0.008,0.002,0.8,0.0,0.0,0.2,6.0,2
167,Baleba,7,0,2,47.8,1.0,0.006,0.002,0.58,0.0,0.0,0.2,8.0,0
167,Baleba,8,1,3,47.8,0.8,0.006,0.002,0.5,0.0,0.0,0.2,8.0,3
167,Baleba,9,0,3,50.0,1.2,0.012,0.026000000000000002,0.76,0.0,0.0,0.4,11.0,0
167,Baleba,10,1,2,56.8,1.2,0.018,0.026000000000000002,0.78,0.0,0.0,0.4,11.0,3
167,Baleba,11,0,3,65.8,1.6,0.019999999999999997,0.027999999999999997,0.8600000000000001,0.0,0.0,0.6,14.0,2
167,Baleba,12,1,3,67.4,1.6,0.018,0.029999999999999992,0.76,0.0,0.0,0.6,16.0,1
167,Baleba,13,0,3,67.4,1.8,0.022,0.031999999999999994,0.9199999999999999,0.0,0.0,0.6,17.0,1
167,Baleba,14,1,3,54.6,1.4,0.016,0.008,0.72,0.0,0.0,0.4,18.0,4
167,Baleba,15,1,2,58.4,2.2,0.006,0.014000000000000002,1.1600000000000001,0.0,0.0,0.6,22.0,1
168,Buonanotte,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
168,Buonanotte,5,0,3,11.25,0.25,0.0,0.0225,0.975,0.0,0.0,0.0,1.0,0
168,Buonanotte,6,1,3,9.0,0.2,0.0,0.018,0.78,0.0,0.0,0.0,1.0,0
168,Buonanotte,7,1,4,9.0,0.2,0.0,0.018,0.78,0.0,0.0,0.0,1.0,0
168,Buonanotte,8,0,3,9.0,0.2,0.0,0.018,0.78,0.0,0.0,0.0,1.0,0
168,Buonanotte,9,1,2,9.0,0.2,0.0,0.018,0.78,0.0,0.0,0.0,1.0,0
168,Buonanotte,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
168,Buonanotte,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
168,Buonanotte,12,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
168,Buonanotte,13,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
168,Buonanotte,14,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
168,Buonanotte,15,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
169,Gomez,4,0,4,34.666666666666664,1.0,0.01,0.013333333333333334,1.3,0.0,0.0,0.3333333333333333,3.0,0
169,Gomez,5,1,3,26.0,0.75,0.0075,0.01,0.9750000000000001,0.0,0.0,0.25,3.0,0
169,Gomez,6,0,3,29.8,0.6,0.01,0.02,1.3,0.0,0.0,0.2,3.0,2
169,Gomez,7,0,2,42.4,1.0,0.024,0.016,0.9400000000000001,0.0,0.0,0.4,5.0,2
169,Gomez,8,1,3,53.0,1.2,0.05,0.016,1.3800000000000001,0.0,0.0,0.6,7.0,1
169,Gomez,9,0,3,48.0,1.0,0.05,0.018000000000000002,1.7599999999999998,0.0,0.0,0.4,8.0,1
169,Gomez,10,1,2,54.0,1.2,0.057999999999999996,0.018000000000000002,2.0799999999999996,0.0,0.0,0.4,9.0,16
169,Gomez,11,0,3,61.0,4.4,0.324,0.008,5.220000000000001,2.0,0.0,0.6,25.0,3
169,Gomez,12,1,3,61.0,4.6,0.33799999999999997,0.06399999999999999,7.839999999999999,2.0,0.0,0.6,28.0,1
169,Gomez,13,0,3,59.6,4.4,0.324,0.066,7.299999999999999,2.0,0.0,0.6,29.0,3
169,Gomez,14,1,3,69.2,4.8,0.34800000000000003,0.11399999999999999,8.1,2.0,0.0,0.8,32.0,1
169,Gomez,15,1,2,81.2,4.8,0.34,0.11599999999999999,8.139999999999999,2.0,0.0,1.0,33.0,2
170,Milner,4,0,4,10.666666666666666,2.3333333333333335,0.26333333333333336,0.0033333333333333335,1.7666666666666666,1.0,0.0,0.0,7.0,1
170,Milner,5,1,3,24.25,2.0,0.1975,0.0075,1.65,1.0,0.0,0.25,8.0,1
170,Milner,6,0,3,24.8,1.8,0.158,0.012,1.6600000000000001,1.0,0.0,0.2,9.0,0
170,Milner,7,0,2,24.4,1.6,0.158,0.012,1.6600000000000001,1.0,0.0,0.2,9.0,1
170,Milner,8,1,3,27.0,1.8,0.158,0.024,2.16,1.0,0.0,0.2,10.0,1
170,Milner,9,0,3,24.8,0.8,0.0,0.022,1.1199999999999999,0.0,0.0,0.2,11.0,4
170,Milner,10,1,2,18.0,1.4,0.0,0.074,2.04,0.0,1.0,0.0,15.0,0
170,Milner,11,0,3,12.6,1.2,0.0,0.06799999999999999,1.7,0.0,1.0,0.0,15.0,0
170,Milner,12,1,3,12.6,1.2,0.0,0.06799999999999999,1.7,0.0,1.0,0.0,15.0,0
170,Milner,13,0,3,10.0,1.0,0.0,0.05600000000000001,1.2,0.0,1.0,0.0,15.0,0
170,Milner,14,1,3,6.2,0.8,0.0,0.05600000000000001,1.1800000000000002,0.0,1.0,0.0,15.0,0
170,Milner,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0
171,Sarmiento,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,Sarmiento,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Watson,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Watson,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Watson,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Watson,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Watson,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172,Watson,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172,Watson,10,1,2,6.2,0.2,0.008,0.002,0.27999999999999997,0.0,0.0,0.0,1.0,1
172,Watson,11,0,3,8.0,0.4,0.008,0.002,0.27999999999999997,0.0,0.0,0.0,2.0,0
172,Watson,12,1,3,8.0,0.4,0.008,0.002,0.27999999999999997,0.0,0.0,0.0,2.0,0
172,Watson,13,0,3,8.0,0.4,0.008,0.002,0.27999999999999997,0.0,0.0,0.0,2.0,0
172,Watson,14,1,3,8.0,0.4,0.008,0.002,0.27999999999999997,0.0,0.0,0.0,2.0,0
172,Watson,15,1,2,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
173,Wieffer,4,0,4,58.0,2.3333333333333335,0.006666666666666667,0.013333333333333334,2.3666666666666667,0.0,0.0,0.6666666666666666,7.0,0
173,Wieffer,5,1,3,43.5,1.75,0.005,0.01,1.7750000000000001,0.0,0.0,0.5,7.0,1
173,Wieffer,6,0,3,35.8,1.6,0.004,0.01,1.48,0.0,0.0,0.4,8.0,3
173,Wieffer,7,0,2,24.8,1.4,0.0,0.078,1.1800000000000002,0.0,1.0,0.2,11.0,1
173,Wieffer,8,1,3,21.8,1.0,0.02,0.096,1.6200000000000003,0.0,1.0,0.2,12.0,7
173,Wieffer,9,0,3,39.8,2.4,0.026000000000000002,0.098,2.2800000000000002,0.0,2.0,0.4,19.0,4
173,Wieffer,10,1,2,57.0,3.2,0.026000000000000002,0.10200000000000001,3.3200000000000003,0.0,2.0,0.6,23.0,10
173,Wieffer,11,0,3,74.0,5.0,0.026000000000000002,0.176,4.36,0.0,3.0,0.8,33.0,3
173,Wieffer,12,1,3,85.0,5.0,0.026000000000000002,0.11200000000000002,4.540000000000001,0.0,2.0,1.0,36.0,4
173,Wieffer,13,0,3,89.2,5.6,0.016,0.10600000000000001,4.380000000000001,0.0,2.0,1.0,40.0,4
173,Wieffer,14,1,3,89.2,5.0,0.044000000000000004,0.11000000000000001,5.46,0.0,1.0,1.0,44.0,8
173,Wieffer,15,1,2,90.0,5.8,0.044,0.11399999999999999,5.58,0.0,2.0,1.0,52.0,2
174,Yalcouye,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174,Yalcouye,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,Knight,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,Knight,11,0,3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
175,Knight,12,1,3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
175,Knight,13,0,3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
175,Knight,14,1,3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
175,Knight,15,1,2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
176,Mazilu,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,9,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,10,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,11,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,14,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176,Mazilu,15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
177,Moran,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
