element_id,player_name,round,fixture,was_home,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goals_conceded,total_points
96,Winterburn,14,132,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,Winterburn,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,Evanilson,1,1,False,90,0,0,0,4,1,0,0,-1,0.0,0.6,17.0,1.6,0.29,0.0,2.21,1
97,Evanilson,2,12,True,87,0,0,1,0,0,0,0,13,6.4,45.5,4.0,5.6,0.0,0.02,0.41,2
97,Evanilson,3,29,False,80,1,0,1,0,0,0,2,34,40.6,21.7,63.0,12.5,0.5,0.06,0.12,8
97,Evanilson,4,32,True,90,0,1,0,1,0,0,0,19,3.4,2.2,40.0,4.6,0.14,0.04,0.62,5
97,Evanilson,5,42,True,90,0,0,1,0,0,0,0,9,4.6,11.6,9.0,2.5,0.1,0.02,0.14,2
97,Evanilson,6,56,False,90,0,0,0,2,0,0,0,5,0.8,12.8,8.0,2.2,0.02,0.12,1.84,2
97,Evanilson,7,63,True,90,0,0,0,1,0,0,0,10,3.2,12.8,32.0,4.8,0.27,0.04,0.88,2
97,Evanilson,8,73,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,Evanilson,9,83,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,Evanilson,10,96,False,28,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1
97,Evanilson,11,101,False,76,0,0,0,3,0,0,0,2,0.0,13.2,17.0,2.9,0.26,0.06,1.1,2
97,Evanilson,12,112,True,90,0,1,0,2,0,0,0,15,0.4,2.2,60.0,6.3,0.47,0.03,0.65,5
97,Evanilson,13,128,False,79,0,1,0,3,0,0,0,15,3.2,1.3,59.0,6.4,0.95,0.01,1.2,5
97,Evanilson,14,132,True,29,0,0,0,1,0,0,0,-2,5.8,21.5,2.0,2.9,0.0,0.14,0.61,1
97,Evanilson,15,142,True,86,0,0,1,0,0,0,0,-3,0.0,1.3,7.0,0.7,0.85,0.0,0.9,2
98,Enes Ünal,1,1,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,2,12,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,3,29,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,4,32,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,5,42,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,6,56,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,7,63,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,8,73,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,9,83,True,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98,Enes Ünal,10,96,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,11,101,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Enes Ünal,12,112,True,10,1,0,0,0,0,0,1,30,36.0,0.3,36.0,7.2,0.49,0.01,0.0,6
98,Enes Ünal,13,128,False,10,0,0,0,0,0,0,0,3,0.0,1.3,3.0,0.3,0.05,0.04,0.07,1
98,Enes Ünal,14,132,True,10,0,0,0,0,1,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
98,Enes Ünal,15,142,True,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1
99,Adu-Adjei,1,1,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,2,12,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,3,29,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,4,32,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,5,42,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,6,56,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,7,63,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,8,73,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,9,83,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,10,96,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,11,101,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,12,112,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,13,128,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,14,132,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Adu-Adjei,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,Kroupi.Jr,1,1,False,1,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1
100,Kroupi.Jr,2,12,True,2,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0.0,0.0,0.06,1
100,Kroupi.Jr,3,29,False,9,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1
100,Kroupi.Jr,4,32,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,Kroupi.Jr,5,42,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,Kroupi.Jr,6,56,False,9,1,0,0,0,1,0,2,28,35.0,0.6,38.0,7.4,0.23,0.0,0.07,6
100,Kroupi.Jr,7,63,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,Kroupi.Jr,8,73,False,74,2,0,0,2,0,0,2,59,70.6,2.6,54.0,12.7,1.18,0.01,2.49,12
100,Kroupi.Jr,9,83,True,68,1,0,1,0,0,0,0,30,32.4,13.9,17.0,6.3,0.15,0.06,0.14,6
100,Kroupi.Jr,10,96,False,61,0,0,0,3,0,0,0,6,4.4,11.8,25.0,4.1,0.25,0.06,1.91,2
100,Kroupi.Jr,11,101,False,27,0,0,0,2,0,0,0,2,0.0,1.2,0.0,0.1,0.0,0.0,0.84,1
100,Kroupi.Jr,12,112,True,85,0,0,0,2,0,0,0,15,14.4,23.8,48.0,8.6,0.83,0.03,0.65,2
100,Kroupi.Jr,13,128,False,10,0,0,0,0,0,0,0,2,0.0,2.0,2.0,0.3,0.0,0.0,0.07,1
100,Kroupi.Jr,14,132,True,60,0,0,1,0,0,0,0,6,1.0,2.8,6.0,1.0,0.0,0.0,0.83,2
100,Kroupi.Jr,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,1,1,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,2,12,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,3,29,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,4,32,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,5,42,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,6,56,False,17,0,0,0,0,0,0,0,0,1.0,1.2,5.0,0.7,0.09,0.01,0.21,1
391,Gannon-Doak,7,63,True,12,0,1,0,0,0,0,0,16,19.0,11.0,4.0,3.4,0.0,0.06,0.28,4
391,Gannon-Doak,8,73,False,14,0,0,0,1,0,0,0,4,0.2,0.3,0.0,0.1,0.0,0.01,1.95,1
391,Gannon-Doak,9,83,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,10,96,False,10,0,0,0,0,0,0,0,2,1.0,1.5,2.0,0.5,0.0,0.01,0.22,1
391,Gannon-Doak,11,101,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,12,112,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,13,128,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,14,132,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
391,Gannon-Doak,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685,Diakité,1,1,False,90,0,0,0,4,0,0,0,2,14.8,0.2,0.0,1.5,0.0,0.0,2.21,0
685,Diakité,2,12,True,90,0,0,1,0,0,0,2,34,20.8,0.9,0.0,2.2,0.0,0.0,0.46,10
685,Diakité,3,29,False,90,0,0,1,0,0,0,0,22,15.4,10.9,2.0,2.8,0.0,0.01,0.19,6
685,Diakité,4,32,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685,Diakité,5,42,True,90,0,0,1,0,1,0,0,25,20.0,11.8,4.0,3.6,0.0,0.03,0.14,5
685,Diakité,6,56,False,90,0,0,0,2,0,0,0,11,31.4,2.1,0.0,3.4,0.0,0.02,1.84,3
685,Diakité,7,63,True,90,0,0,0,1,0,0,0,11,23.2,1.4,4.0,2.9,0.0,0.02,0.88,2
685,Diakité,8,73,False,90,0,0,0,3,0,0,0,-1,17.2,10.5,2.0,3.0,0.0,0.0,4.44,3
685,Diakité,9,83,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685,Diakité,10,96,False,90,0,0,0,3,0,0,0,5,18.6,0.5,0.0,1.9,0.0,0.01,2.22,1
685,Diakité,11,101,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685,Diakité,12,112,True,45,0,0,0,2,0,0,0,2,6.2,3.0,0.0,0.9,0.0,0.03,0.53,0
685,Diakité,13,128,False,90,0,0,0,3,0,0,0,5,17.4,1.8,4.0,2.3,0.02,0.01,1.28,1
685,Diakité,14,132,True,90,0,0,0,1,0,0,0,17,23.6,1.8,2.0,2.7,0.0,0.0,1.44,4
685,Diakité,15,142,True,90,0,0,1,0,0,0,0,22,12.4,0.6,2.0,1.5,0.0,0.02,0.92,6
687,Rees-Dottin,1,1,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,2,12,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,3,29,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,4,32,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,5,42,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,6,56,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,7,63,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,8,73,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,9,83,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,10,96,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,11,101,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,12,112,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,13,128,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,14,132,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,Rees-Dottin,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
697,Adli,2,12,True,24,0,0,0,0,0,0,0,9,10.4,15.0,2.0,2.7,0.0,0.02,0.06,1
697,Adli,3,29,False,26,0,0,0,0,0,0,0,7,12.8,10.5,0.0,2.3,0.0,0.01,0.18,1
697,Adli,4,32,True,23,0,0,0,0,0,0,0,5,6.6,1.3,7.0,1.5,0.04,0.0,0.05,1
697,Adli,5,42,True,15,0,0,0,0,0,0,0,4,2.2,0.3,0.0,0.3,0.0,0.0,0.0,1
697,Adli,6,56,False,59,0,0,0,2,0,0,0,9,16.8,23.1,23.0,6.3,0.06,0.06,1.36,1
697,Adli,7,63,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
697,Adli,8,73,False,15,0,0,0,1,0,0,0,2,4.0,0.1,2.0,0.6,0.0,0.0,1.95,1
697,Adli,9,83,True,21,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.21,1
697,Adli,10,96,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
697,Adli,11,101,False,27,0,0,0,2,0,0,0,2,0.0,1.7,0.0,0.1,0.0,0.01,0.84,1
697,Adli,12,112,True,29,0,0,0,0,0,0,0,1,3.6,2.1,31.0,3.7,0.48,0.11,0.0,1
697,Adli,13,128,False,70,1,0,0,3,0,0,0,30,40.2,14.5,23.0,7.8,0.36,0.01,1.2,7
697,Adli,14,132,True,59,0,0,0,0,0,0,0,3,7.0,2.3,4.0,1.3,0.0,0.01,0.83,1
697,Adli,15,142,True,16,0,0,0,0,0,0,0,4,0.2,3.1,0.0,0.3,0.0,0.0,0.03,1
713,A.Jimenez,4,32,True,3,0,0,0,0,1,0,0,2,2.2,0.1,0.0,0.2,0.0,0.0,0.0,0
713,A.Jimenez,5,42,True,45,0,0,0,0,1,0,0,2,2.2,1.8,9.0,1.3,0.05,0.01,0.14,0
713,A.Jimenez,6,56,False,72,0,0,0,2,1,0,0,3,15.6,12.8,2.0,3.0,0.0,0.02,1.62,0
713,A.Jimenez,7,63,True,29,0,0,0,1,0,0,0,0,3.6,0.9,2.0,0.7,0.0,0.0,0.69,1
713,A.Jimenez,8,73,False,74,0,0,0,2,0,0,0,3,10.0,4.8,2.0,1.7,0.0,0.05,2.49,1
713,A.Jimenez,9,83,True,90,0,0,1,0,0,0,0,24,7.2,12.8,0.0,2.0,0.0,0.03,0.35,6
713,A.Jimenez,10,96,False,61,0,0,0,3,0,0,0,16,15.2,1.5,0.0,1.7,0.0,0.01,1.91,1
713,A.Jimenez,11,101,False,35,0,0,0,2,1,0,0,-7,7.8,0.3,7.0,1.5,0.03,0.0,0.84,-1
713,A.Jimenez,12,112,True,45,0,0,0,0,0,0,0,5,3.4,6.9,2.0,1.2,0.0,0.05,0.12,1
713,A.Jimenez,13,128,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
713,A.Jimenez,14,132,True,90,0,0,0,1,0,0,0,14,22.8,6.3,11.0,4.0,0.09,0.04,1.44,4
713,A.Jimenez,15,142,True,73,0,0,1,0,0,0,0,16,0.0,0.9,9.0,0.9,0.07,0.02,0.9,6
721,Milosavljević,4,32,True,90,0,0,0,1,0,0,0,15,23.4,11.3,6.0,4.1,0.0,0.18,0.62,4
721,Milosavljević,5,42,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,Milosavljević,6,56,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,Milosavljević,7,63,True,5,0,0,0,0,0,0,0,3,0.4,0.0,0.0,0.0,0.0,0.0,0.24,1
721,Milosavljević,8,73,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,Milosavljević,9,83,True,90,0,0,1,0,0,0,0,24,13.4,0.5,0.0,1.4,0.0,0.0,0.35,6
721,Milosavljević,10,96,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,Milosavljević,11,101,False,90,0,0,0,4,0,0,0,6,35.0,0.3,0.0,3.5,0.0,0.0,1.7,2
721,Milosavljević,12,112,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,Milosavljević,13,128,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
721,Milosavljević,14,132,True,90,0,0,0,1,0,0,0,9,26.2,1.8,4.0,3.2,0.15,0.01,1.44,4
721,Milosavljević,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
756,DaCosta,14,132,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
756,DaCosta,15,142,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,1,9,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,2,11,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,3,25,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,4,33,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,5,45,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,6,52,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,7,64,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,8,80,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,9,84,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,10,93,False,15,0,0,0,0,0,0,0,7,4.8,1.6,9.0,1.5,0.06,0.03,0.04,1
27,Nelson,11,102,True,1,0,0,0,0,0,0,0,5,4.2,0.6,0.0,0.5,0.0,0.02,0.0,1
27,Nelson,12,113,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,13,122,True,15,0,0,0,1,0,0,0,3,7.2,0.2,0.0,0.7,0.0,0.0,0.8,1
27,Nelson,14,131,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,Nelson,15,149,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,O.Dango,1,1,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,O.Dango,2,13,True,83,1,0,1,0,0,0,3,33,50.4,3.7,56.0,11.0,0.77,0.02,1.1,13
83,O.Dango,3,28,False,90,0,0,0,2,0,0,0,6,7.2,0.7,19.0,2.7,0.08,0.0,1.54,2
83,O.Dango,4,33,True,17,0,0,0,1,0,0,0,2,1.0,0.4,4.0,0.5,0.0,0.0,0.49,1
83,O.Dango,5,45,False,25,0,0,0,0,0,0,0,-2,0.0,0.3,11.0,0.9,0.12,0.0,0.0,1
83,O.Dango,6,52,True,74,0,0,0,1,0,0,0,6,3.6,11.1,27.0,4.2,0.42,0.26,1.02,2
83,O.Dango,7,64,True,22,0,0,0,0,1,0,0,-1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
83,O.Dango,8,80,False,75,0,0,1,0,0,0,0,8,8.0,32.7,33.0,7.4,0.46,0.07,0.29,3
83,O.Dango,9,84,True,90,1,1,0,2,0,0,1,25,29.8,3.5,83.0,11.6,0.67,0.02,1.92,11
83,O.Dango,10,93,False,74,0,0,0,2,0,0,0,10,5.6,4.5,4.0,1.4,0.06,0.01,0.65,2
83,O.Dango,11,102,True,90,0,1,0,1,1,0,0,13,3.0,3.3,11.0,1.7,0.05,0.01,0.42,4
83,O.Dango,12,113,False,64,0,1,1,0,1,0,0,15,3.4,0.9,6.0,1.0,0.0,0.01,0.49,5
83,O.Dango,13,122,True,90,1,1,0,1,0,0,2,38,42.8,27.3,36.0,10.6,0.77,0.23,0.95,12
83,O.Dango,14,131,False,90,0,0,0,2,0,0,0,6,9.8,0.9,7.0,1.8,0.02,0.01,1.77,2
83,O.Dango,15,149,False,87,0,0,0,2,0,0,0,15,16.2,4.8,0.0,2.1,0.0,0.01,2.16,4
101,Kelleher,1,4,False,90,0,0,0,3,0,0,0,4,11.8,0.0,0.0,1.2,0.0,0.0,1.86,1
101,Kelleher,2,13,True,90,0,0,1,0,1,0,0,21,10.0,0.0,0.0,1.0,0.0,0.01,1.19,5
101,Kelleher,3,28,False,90,0,0,0,2,0,0,0,2,12.8,0.0,0.0,1.3,0.0,0.0,1.54,1
101,Kelleher,4,33,True,90,0,0,0,2,0,0,0,12,33.0,0.0,0.0,3.3,0.0,0.0,1.25,2
101,Kelleher,5,45,False,90,0,0,0,3,0,0,0,1,17.6,0.0,0.0,1.8,0.0,0.0,1.01,1
101,Kelleher,6,52,True,90,0,0,0,1,0,0,0,25,56.4,10.0,0.0,6.6,0.0,0.0,2.08,8
101,Kelleher,7,64,True,90,0,0,0,1,0,0,0,14,22.6,0.0,0.0,2.3,0.0,0.0,0.83,3
101,Kelleher,8,80,False,90,0,0,1,0,0,0,0,25,8.4,0.0,0.0,0.8,0.0,0.0,0.33,6
101,Kelleher,9,84,True,90,0,0,0,2,0,0,0,10,19.6,0.0,0.0,2.0,0.0,0.0,2.3,2
101,Kelleher,10,93,False,90,0,0,0,2,0,0,0,11,16.0,0.0,0.0,1.6,0.0,0.0,0.7,1
101,Kelleher,11,102,True,90,0,0,0,1,0,0,0,4,3.0,0.0,0.0,0.3,0.0,0.0,0.42,2
101,Kelleher,12,113,False,90,0,0,0,2,0,0,0,9,24.0,0.0,0.0,2.4,0.0,0.0,1.22,2
101,Kelleher,13,122,True,90,0,0,0,1,0,0,0,7,10.8,0.0,0.0,1.1,0.0,0.0,0.95,2
101,Kelleher,14,131,False,90,0,0,0,2,0,0,0,10,33.0,0.0,0.0,3.3,0.0,0.01,1.77,2
101,Kelleher,15,149,False,90,0,0,0,2,0,0,0,14,34.8,0.0,0.0,3.5,0.0,0.0,2.18,2
102,Balcombe,1,4,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,2,13,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,3,28,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,4,33,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,5,45,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,6,52,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,7,64,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,8,80,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,9,84,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,10,93,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,11,102,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,12,113,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,13,122,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,14,131,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Balcombe,15,149,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,1,4,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,2,13,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,3,28,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,4,33,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,5,45,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,6,52,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,7,64,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,8,80,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,9,84,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,10,93,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,11,102,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,12,113,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,13,122,True,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Cox,14,131,False,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
